Started,County,AcresBurned,Injuries,Fatalities,StructuresDestroyed,StructuresDamaged,PropetyValue Damage,Drought Index,Precipitation,Temperature,Heating Degree Days,Cooling Degree Days
201708,Fresno,313.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.23,75.6,0,329
201707,Santaclara,300.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,72.7,0,240
201709,Santaclara,100.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.1,69.9,7,155
201708,Santaclara,100.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,73.1,0,251
201711,Sanbernardino,99.0,0.0,0.0,0.0,0.0,0.0,-1.42,0.0,61.4,149,42
201707,Madera,90.0,0.0,0.0,0.0,0.0,0.0,-0.83,0.0,77.0,0,374
201710,Ventura,86.0,0.0,0.0,0.0,0.0,0.0,-3.31,0.02,64.2,79,53
201708,Humboldt,208.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.36,70.8,0,178
201706,Santaclara,139.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.08,68.2,22,119
201708,Monterey,82.0,0.0,0.0,0.0,0.0,0.0,-0.57,0.02,72.5,0,232
201712,Eldorado,80.0,0.0,0.0,0.0,0.0,0.0,-1.35,0.87,45.4,609,0
201705,Tulare,79.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.56,58.5,226,25
201706,Tehama,180.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.47,73.5,9,265
201710,Sanluisobispo,139.0,0.0,0.0,0.0,0.0,0.0,-1.16,0.07,64.3,75,52
201707,Colusa,70.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,80.7,0,488
201706,Sacramento,103.0,0.0,0.0,0.0,0.0,0.0,4.21,0.19,75.6,0,319
201706,Lassen,67.0,0.0,0.0,0.0,0.0,0.0,-0.92,0.66,61.8,139,44
201706,Stanislaus,65.0,0.0,0.0,0.0,0.0,0.0,3.46,0.02,75.1,0,305
201708,Lake,62.0,0.0,0.0,0.0,0.0,0.0,-1.68,0.0,77.6,0,392
201710,Fresno,58.0,0.0,0.0,3.0,0.0,764850.0,-0.99,0.15,58.3,221,15
201707,Tehama,86.0,0.0,0.0,0.0,0.0,0.0,-1.32,0.0,80.0,0,464
201706,Siskiyou,121.0,0.0,0.0,0.0,0.0,0.0,-0.85,0.89,62.0,129,39
201709,Solano,55.0,0.0,0.0,2.0,1.0,1056250.0,-0.48,0.02,72.8,0,236
201710,Losangeles,50.0,0.0,0.0,0.0,0.0,0.0,-2.95,0.02,67.9,37,127
201709,Sanmateo,50.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.15,68.3,14,114
201707,Yuba,89.0,0.0,0.0,5.0,0.0,1334450.0,-1.02,0.0,80.7,0,486
201707,Ventura,50.0,0.0,0.0,0.0,0.0,0.0,-3.08,0.0,73.8,0,274
201706,Sandiego,123.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.01,73.7,0,267
201711,Sanbenito,47.0,0.0,0.0,0.0,0.0,0.0,-2.01,0.6,54.7,312,0
201704,Shasta,45.0,0.0,0.0,0.0,0.0,0.0,3.8,6.67,49.4,467,0
201711,Tehama,43.0,0.0,0.0,0.0,0.0,0.0,-1.51,6.19,49.9,454,0
201709,Monterey,43.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.07,70.2,6,163
201706,Monterey,135.0,0.0,0.0,0.0,0.0,0.0,-0.24,0.05,68.0,19,108
201711,Riverside,40.0,0.0,0.0,0.0,0.0,0.0,-1.19,0.02,64.6,89,76
201710,Sanbernardino,40.0,0.0,0.0,0.0,0.0,0.0,-0.77,0.0,70.0,29,185
201710,Shasta,77.0,0.0,0.0,0.0,0.0,0.0,-2.37,0.81,57.7,240,14
201709,Delnorte,40.0,0.0,0.0,0.0,0.0,0.0,-1.27,1.42,62.3,99,18
201708,Tehama,55.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.05,80.0,0,466
201707,Lake,40.0,0.0,0.0,0.0,0.0,0.0,-1.37,0.0,76.7,0,363
201709,Tuolumne,39.0,0.0,0.0,0.0,0.0,0.0,-0.65,1.26,60.6,156,24
201706,Solano,39.0,0.0,0.0,0.0,0.0,0.0,4.25,0.26,72.4,6,228
201706,Marin,38.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.3,61.8,116,18
201706,Tuolumne,38.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.42,63.3,115,64
201707,Marin,35.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,63.3,71,18
201707,Sanbenito,34.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.02,76.2,0,346
201710,Monterey,31.0,0.0,0.0,0.0,0.0,0.0,-1.26,0.15,63.2,92,37
201708,Losangeles,40.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.09,77.8,0,398
201706,Delnorte,28.0,0.0,0.0,0.0,0.0,0.0,-0.41,1.64,60.7,135,6
201709,Yuba,26.0,0.0,0.0,0.0,0.0,0.0,-1.42,0.19,73.0,6,245
201706,Napa,22.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.38,70.9,11,188
201706,Shasta,21.0,0.0,0.0,0.0,0.0,0.0,-0.97,0.77,69.8,26,171
201705,Sanbenito,21.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.11,62.6,122,46
201710,Humboldt,20.0,0.0,0.0,0.0,0.0,0.0,-1.59,1.87,56.4,268,0
201708,Tuolumne,20.0,0.0,0.0,0.0,0.0,0.0,-1.02,0.56,69.6,19,163
201706,Contracosta,20.0,0.0,0.0,0.0,0.0,0.0,3.78,0.08,70.7,12,185
201705,Kings,20.0,0.0,0.0,0.0,0.0,0.0,2.64,0.34,70.1,30,189
201705,Monterey,55.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.11,61.7,130,29
201708,Sonoma,18.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.01,69.0,0,128
201710,Mariposa,17.0,0.0,0.0,0.0,0.0,0.0,-0.99,0.4,58.9,210,20
201708,Shasta,17.0,0.0,0.0,0.0,0.0,0.0,-1.88,0.11,77.8,0,398
201705,Sanbernardino,16.0,0.0,0.0,0.0,0.0,0.0,0.35,0.19,72.2,22,245
201707,Nevada,35.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.01,72.6,6,243
201705,Calaveras,15.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.54,63.3,129,78
201710,Stanislaus,13.0,0.0,0.0,0.0,0.0,0.0,-1.15,0.12,64.4,78,58
201707,Sonoma,11.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,68.4,7,114
201708,Amador,10.0,0.0,0.0,0.0,0.0,0.0,-0.81,0.14,77.9,0,401
201705,Yuba,10.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.3,67.3,68,138
201704,Monterey,10.0,0.0,0.0,0.0,0.0,0.0,-0.39,1.74,56.4,265,7
201707,Glenn,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.0,80.1,0,469
201702,Butte,0.0,0.0,0.0,0.0,0.0,0.0,2.81,15.79,47.8,481,0
201807,Colusa,459198.0,3.0,1.0,281.0,0.0,147525000.0,-2.1,0.0,81.5,0,512
201807,Glenn,410203.0,3.0,1.0,246.0,0.0,57810000.0,-2.58,0.0,80.9,0,494
201807,Lake,459253.0,3.0,1.0,283.0,0.0,70735850.0,-2.48,0.0,78.0,0,401
201807,Mendocino,460252.0,3.0,1.0,281.0,0.0,110643750.0,-2.24,0.01,71.8,0,213
201807,Shasta,229831.0,0.0,3.0,1614.0,61.0,460460000.0,-2.5,0.05,78.0,0,401
201807,Trinity,229651.0,0.0,3.0,1614.0,61.0,491627719.5945946,-2.33,0.15,74.4,0,293
201811,Butte,153336.0,3.0,85.0,18804.0,0.0,6147779760.0,-2.44,6.08,53.2,354,0
201811,Losangeles,96949.0,0.0,3.0,1643.0,341.0,1004570190.0,-4.65,1.45,58.4,215,16
201811,Ventura,101816.0,0.0,3.0,1647.0,345.0,1171284930.0,-4.28,1.87,56.1,273,7
201807,Mariposa,96941.0,0.0,0.0,0.0,0.0,0.0,-1.47,0.06,77.3,0,382
201806,Napa,90288.0,1.0,0.0,29.0,0.0,21460000.0,-1.44,0.0,70.0,15,165
201806,Yolo,90302.0,1.0,0.0,29.0,0.0,13050000.0,1.01,0.0,73.7,0,266
201809,Shasta,63400.0,0.0,0.0,43.0,0.0,10965000.0,-2.98,0.05,67.4,46,117
201809,Trinity,65062.0,0.0,0.0,42.0,0.0,12556013.513513515,-2.89,0.24,64.4,80,62
201808,Shasta,48205.0,0.0,0.0,0.0,0.0,0.0,-2.76,0.0,73.0,0,253
201808,Modoc,39387.0,0.0,0.0,0.0,0.0,0.0,-0.86,0.02,67.0,47,110
201807,Siskiyou,38457.0,3.0,1.0,83.0,12.0,19847000.0,-2.69,0.29,71.5,11,213
201808,Tuolumne,36450.0,0.0,0.0,0.0,0.0,0.0,-1.54,0.06,68.0,33,127
201808,Orange,23136.0,0.0,0.0,24.0,0.0,20124000.0,-5.73,0.0,76.6,0,361
201807,Lassen,19061.0,1.0,0.0,0.0,0.0,0.0,-0.27,0.07,71.0,13,198
201806,Lake,15217.0,1.0,0.0,22.0,0.0,6573600.0,-2.13,0.01,69.1,22,145
201807,Riverside,13759.0,0.0,0.0,12.0,0.0,4896000.0,-4.11,0.27,90.0,0,774
201806,Sanjoaquin,12362.0,0.0,0.0,1.0,0.0,377150.0,-3.3,0.0,74.2,0,281
201809,Mono,6974.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.09,57.6,226,6
201806,Merced,5017.0,0.0,0.0,0.0,0.0,0.0,-3.69,0.0,73.6,5,263
201810,Solano,4660.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.2,65.6,55,73
201806,Madera,4424.0,0.0,0.0,0.0,0.0,0.0,-1.7,0.0,69.3,30,159
201810,Tehama,3889.0,0.0,0.0,0.0,0.0,0.0,-2.85,0.9,62.4,130,48
201806,Tehama,7213.0,1.0,0.0,29.0,0.0,6812100.0,-1.82,0.17,72.5,12,236
201808,Humboldt,3674.0,0.0,0.0,0.0,0.0,0.0,-2.37,0.02,67.4,9,85
201809,Losangeles,3546.0,0.0,0.0,0.0,0.0,0.0,-5.48,0.0,73.3,5,254
201808,Kings,2995.0,0.0,0.0,0.0,0.0,0.0,-3.86,0.0,81.1,0,500
201808,Kern,3465.0,0.0,0.0,0.0,0.0,0.0,-4.09,0.0,80.8,0,490
201807,Inyo,3221.0,0.0,0.0,0.0,0.0,0.0,-3.25,0.67,86.2,0,656
201809,Napa,2490.0,0.0,0.0,0.0,0.0,0.0,-1.77,0.04,69.0,14,133
201806,Glenn,2417.0,0.0,0.0,1.0,0.0,227710.0,-2.42,0.01,73.4,8,259
201808,Monterey,2875.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,70.8,0,184
201808,Solano,2162.0,0.0,0.0,1.0,0.0,455000.0,-1.56,0.0,72.1,0,221
201807,Modoc,2152.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.14,70.5,17,187
201802,Inyo,2070.0,0.0,0.0,0.0,0.0,0.0,-2.75,0.13,45.5,546,0
201805,Merced,1844.0,0.0,0.0,0.0,0.0,0.0,-3.19,0.07,66.2,67,105
201806,Shasta,2006.0,1.0,0.0,11.0,0.0,3096500.0,-2.05,0.12,69.0,33,152
201811,Solano,1500.0,0.0,0.0,0.0,0.0,0.0,-1.63,3.32,56.4,263,0
201806,Sanluisobispo,1902.0,0.0,0.0,12.0,0.0,10800000.0,-3.28,0.0,68.2,21,116
201806,Losangeles,1609.0,0.0,0.0,0.0,0.0,0.0,-5.54,0.0,71.4,15,206
201807,Sanbernardino,1462.0,0.0,0.0,0.0,0.0,0.0,-3.49,0.51,90.4,0,787
201806,Sanbenito,2141.0,0.0,0.0,0.0,0.0,0.0,-3.15,0.0,68.9,20,136
201804,Inyo,1265.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.25,61.4,173,65
201805,Riverside,1356.0,0.0,0.0,0.0,0.0,0.0,-4.16,0.07,72.3,17,244
201807,Sutter,1200.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,81.9,0,523
201809,Placer,1120.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.02,66.0,60,91
201808,Santabarbara,1014.0,0.0,0.0,0.0,0.0,0.0,-5.13,0.0,71.8,0,215
201807,Kern,1055.0,0.0,0.0,0.0,0.0,0.0,-4.26,0.08,84.9,0,616
201807,Butte,1207.0,2.0,0.0,0.0,0.0,0.0,-2.34,0.01,80.7,0,488
201807,Tehama,939.0,0.0,0.0,0.0,0.0,0.0,-2.22,0.01,81.0,0,495
201807,Amador,825.0,0.0,0.0,1.0,0.0,327000.0,-0.95,0.04,79.8,0,459
201807,Yolo,822.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.01,79.7,0,456
201808,Placer,700.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.01,71.1,11,201
201808,Tulare,668.0,0.0,0.0,0.0,0.0,0.0,-2.72,0.0,72.8,5,248
201806,Lassen,1087.0,0.0,0.0,4.0,0.0,848000.0,-0.24,0.32,60.2,174,28
201807,Alameda,674.0,0.0,0.0,0.0,0.0,0.0,-1.64,0.0,72.6,0,237
201809,Tuolumne,573.0,0.0,0.0,0.0,0.0,0.0,-1.87,0.09,63.0,109,48
201810,Butte,560.0,0.0,0.0,0.0,0.0,0.0,-2.92,0.99,63.7,106,66
201807,Sandiego,1127.0,0.0,0.0,48.0,1.0,31525000.0,-5.84,0.18,80.0,0,466
201805,Alameda,496.0,0.0,0.0,1.0,0.0,1025000.0,-1.69,0.02,60.3,165,18
201809,Monterey,400.0,0.0,0.0,0.0,0.0,0.0,-2.11,0.0,67.2,23,91
201806,Monterey,481.0,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,66.3,37,76
201809,Madera,360.0,0.0,0.0,0.0,0.0,0.0,-2.22,0.05,68.6,25,134
201806,Butte,417.0,0.0,0.0,0.0,0.0,0.0,-1.89,0.02,73.1,10,253
201807,Santaclara,577.0,0.0,0.0,1.0,0.0,1351000.0,-1.4,0.01,74.2,0,284
201807,Eldorado,316.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.11,75.8,0,334
201806,Trinity,300.0,0.0,0.0,0.0,0.0,0.0,-1.99,0.14,64.3,86,64
201805,Sandiego,389.0,0.0,0.0,0.0,0.0,0.0,-5.02,0.16,63.8,102,66
201805,Kern,293.0,0.0,0.0,0.0,0.0,0.0,-3.52,0.11,66.2,82,118
201808,Calaveras,426.0,0.0,0.0,0.0,0.0,0.0,-1.83,0.0,75.5,0,326
201808,Madera,377.0,0.0,0.0,0.0,0.0,0.0,-2.03,0.01,73.6,0,270
201807,Sanbenito,433.0,0.0,0.0,0.0,0.0,0.0,-3.31,0.01,77.9,0,400
201806,Contracosta,356.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,69.6,19,155
201806,Sandiego,325.0,1.0,0.0,0.0,0.0,0.0,-5.57,0.0,71.8,10,215
201809,Tehama,261.0,0.0,0.0,0.0,0.0,0.0,-2.6,0.01,70.5,16,181
201803,Santabarbara,258.0,0.0,0.0,0.0,0.0,0.0,-3.68,5.45,51.5,420,0
201808,Sandiego,364.0,0.0,0.0,0.0,0.0,0.0,-5.84,0.02,79.3,0,442
201807,Contracosta,348.0,1.0,0.0,1.0,0.0,680000.0,-0.08,0.0,74.7,0,302
201809,Kern,200.0,0.0,0.0,0.0,0.0,0.0,-3.99,0.0,75.1,0,302
201806,Orange,330.0,0.0,0.0,0.0,0.0,0.0,-5.71,0.0,68.7,20,131
201809,Santabarbara,172.0,0.0,0.0,0.0,0.0,0.0,-4.96,0.0,67.7,25,105
201810,Monterey,317.0,0.0,0.0,0.0,0.0,0.0,-2.34,0.27,62.6,105,29
201806,Tuolumne,163.0,0.0,0.0,0.0,0.0,0.0,-0.76,0.0,63.0,120,60
201806,Riverside,212.0,0.0,0.0,0.0,0.0,0.0,-4.41,0.0,81.9,0,508
201809,Marin,152.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.02,60.8,135,10
201809,Eldorado,162.0,0.0,0.0,4.0,0.0,1860000.0,-1.67,0.02,66.8,53,106
201811,Sanbernardino,147.0,0.0,0.0,0.0,0.0,0.0,0.21,0.36,57.1,251,13
201807,Napa,135.0,0.0,0.0,8.0,4.0,7270000.0,-1.54,0.01,75.2,0,315
201807,Losangeles,128.0,0.0,0.0,0.0,0.0,0.0,-5.87,0.01,80.8,0,490
201805,Siskiyou,154.0,0.0,0.0,0.0,0.0,0.0,-2.29,1.97,55.7,300,10
201808,Sanbernardino,125.0,0.0,0.0,0.0,0.0,0.0,-3.65,0.15,88.2,0,718
201810,Tulare,120.0,0.0,0.0,0.0,0.0,0.0,-2.72,0.71,56.4,274,9
201808,Plumas,117.0,0.0,0.0,0.0,0.0,0.0,-0.93,0.0,66.2,55,91
201806,Mariposa,168.0,0.0,0.0,1.0,0.0,307000.0,-1.08,0.0,68.6,38,146
201807,Santabarbara,300.0,0.0,0.0,24.0,0.0,13200000.0,-5.14,0.0,73.5,0,264
201805,Fresno,108.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.26,59.6,201,32
201808,Mendocino,106.0,0.0,0.0,0.0,0.0,0.0,-2.45,0.01,68.4,8,114
201808,Lake,163.0,0.0,0.0,0.0,0.0,0.0,-2.65,0.0,73.4,0,262
201805,Tehama,103.0,0.0,0.0,0.0,0.0,0.0,-1.64,0.93,64.3,115,93
201807,Tulare,134.0,0.0,0.0,0.0,0.0,0.0,-2.51,0.28,76.6,0,359
201805,Sanluisobispo,125.0,0.0,0.0,0.0,0.0,0.0,-3.11,0.02,60.7,153,21
201806,Kern,95.0,0.0,0.0,0.0,0.0,0.0,-4.1,0.0,76.0,0,335
201811,Lassen,88.0,0.0,0.0,0.0,0.0,0.0,-1.36,1.98,38.7,790,0
201809,Sanluisobispo,131.0,0.0,0.0,0.0,0.0,0.0,-3.45,0.0,69.7,9,150
201806,Calaveras,80.0,0.0,0.0,2.0,0.0,626000.0,-1.18,0.0,71.2,19,205
201806,Fresno,89.0,0.0,0.0,0.0,0.0,0.0,-2.26,0.0,68.8,34,149
201805,Glenn,75.0,0.0,0.0,0.0,0.0,0.0,-2.36,0.27,65.7,88,109
201804,Riverside,127.0,0.0,0.0,0.0,0.0,0.0,-3.78,0.0,69.2,45,171
201806,Santaclara,70.0,0.0,0.0,0.0,0.0,0.0,-1.45,0.0,66.9,36,92
201808,Eldorado,133.0,0.0,0.0,1.0,3.0,1200000.0,-1.26,0.02,71.7,11,219
201810,Santaclara,63.0,0.0,0.0,0.0,0.0,0.0,-2.24,0.1,63.0,97,35
201806,Siskiyou,112.0,0.0,0.0,0.0,0.0,0.0,-2.44,0.34,60.6,158,26
201805,Stanislaus,63.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.12,65.4,81,94
201811,Tehama,60.0,0.0,0.0,0.0,0.0,0.0,0.22,5.8,53.2,354,0
201805,Santabarbara,60.0,0.0,0.0,0.0,0.0,0.0,-4.51,0.14,58.5,208,7
201810,Sanluisobispo,58.0,0.0,0.0,0.0,0.0,0.0,-3.39,0.39,63.2,92,38
201805,Madera,56.0,0.0,0.0,0.0,0.0,0.0,-1.74,0.37,60.1,189,36
201809,Sanbernardino,53.0,0.0,0.0,0.0,0.0,0.0,-3.8,0.01,82.4,0,522
201809,Lassen,53.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,59.0,194,15
201802,Monterey,50.0,0.0,0.0,0.0,0.0,0.0,-3.75,0.35,50.7,401,0
201808,Alameda,78.0,0.0,0.0,0.0,0.0,0.0,-1.7,0.0,69.8,5,153
201810,Shasta,50.0,0.0,0.0,0.0,0.0,0.0,-3.15,1.19,58.1,229,16
201807,Sanluisobispo,81.0,0.0,0.0,0.0,0.0,0.0,-3.46,0.0,77.0,0,371
201809,Lake,60.0,0.0,0.0,0.0,0.0,0.0,-2.68,0.16,68.3,22,121
201808,Riverside,136.0,0.0,0.0,0.0,0.0,0.0,-4.02,0.22,88.6,0,733
201811,Mendocino,35.0,0.0,0.0,0.0,0.0,0.0,-2.43,6.32,51.0,420,0
201809,Butte,33.0,0.0,0.0,0.0,0.0,0.0,-2.68,0.0,71.4,11,202
201806,Sanbernardino,33.0,0.0,0.0,0.0,0.0,0.0,-3.94,0.0,83.5,0,554
201802,Tulare,33.0,0.0,0.0,0.0,0.0,0.0,-3.96,0.77,42.0,645,0
201810,Fresno,32.0,0.0,0.0,0.0,0.0,0.0,-2.73,0.49,58.1,228,13
201809,Santaclara,30.0,0.0,0.0,0.0,0.0,0.0,-1.73,0.0,67.5,22,97
201808,Contracosta,30.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,71.2,0,195
201806,Sacramento,30.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,74.2,0,279
201804,Fresno,30.0,0.0,0.0,0.0,0.0,0.0,-2.3,1.71,54.0,341,10
201805,Tulare,26.0,0.0,0.0,0.0,0.0,0.0,-2.61,0.37,58.1,236,23
201809,Riverside,25.0,0.0,0.0,0.0,0.0,0.0,-4.08,0.01,83.6,0,556
201808,Mariposa,22.0,0.0,0.0,7.0,0.0,2275000.0,-1.72,0.01,73.3,0,261
201811,Contracosta,20.0,0.0,0.0,0.0,0.0,0.0,-0.74,3.09,57.4,233,6
201811,Alameda,20.0,0.0,0.0,0.0,0.0,0.0,-1.99,2.71,56.0,273,0
201806,Alameda,20.0,0.0,0.0,0.0,0.0,0.0,-1.62,0.0,67.4,30,103
201804,Plumas,20.0,0.0,0.0,0.0,0.0,0.0,1.7,4.47,44.5,615,0
201811,Santacruz,27.0,0.0,0.0,0.0,0.0,0.0,-2.03,5.08,56.7,254,0
201806,Amador,17.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.01,71.2,19,205
201808,Nevada,16.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.0,70.2,16,176
201807,Humboldt,16.0,0.0,0.0,0.0,0.0,0.0,-2.05,0.02,69.2,5,135
201805,Santaclara,16.0,0.0,0.0,0.0,0.0,0.0,-1.71,0.06,59.7,182,17
201810,Siskiyou,15.0,0.0,0.0,0.0,0.0,0.0,-3.5,0.97,51.6,416,0
201809,Modoc,15.0,0.0,0.0,0.0,0.0,0.0,-1.35,0.06,58.3,215,14
201807,Madera,23.0,0.0,0.0,0.0,0.0,0.0,-1.85,0.11,77.6,0,392
201806,Marin,12.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,60.9,136,13
201805,Napa,12.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.15,62.8,119,50
201803,Shasta,11.0,0.0,0.0,0.0,0.0,0.0,-2.54,7.9,43.5,665,0
201811,Humboldt,10.0,0.0,0.0,0.0,0.0,0.0,-2.6,6.96,49.1,476,0
201808,Napa,10.0,0.0,0.0,0.0,0.0,0.0,-1.65,0.0,71.9,0,215
201806,Sonoma,10.0,0.0,0.0,0.0,0.0,0.0,-1.32,0.0,64.6,64,50
201804,Humboldt,0.0,0.0,0.0,0.0,0.0,0.0,-1.07,6.23,51.6,401,0
201801,Santabarbara,0.0,0.0,0.0,0.0,0.0,0.0,-3.9,2.75,55.2,311,7
201801,Ventura,0.0,0.0,0.0,0.0,0.0,0.0,-4.67,2.87,54.4,338,9
201910,Ventura,12096.0,0.0,0.0,4.0,0.0,2640000.0,0.55,0.0,60.2,163,13
201908,Mariposa,1723.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,73.4,0,266
201910,Riverside,2267.0,0.0,2.0,75.0,17.0,35070000.0,1.25,0.0,68.8,34,151
201910,Tehama,694.0,0.0,0.0,1.0,0.0,262000.0,-0.68,0.16,59.4,196,21
201911,Placer,355.0,0.0,0.0,0.0,0.0,0.0,-1.18,2.09,49.6,463,0
201910,Monterey,289.0,0.0,0.0,0.0,0.0,0.0,-0.91,0.0,61.3,132,18
201910,Sanluisobispo,371.0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,61.7,123,22
201907,Mariposa,393.0,0.0,0.0,0.0,0.0,0.0,2.5,0.05,72.3,8,234
201910,Fresno,137.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.0,56.0,285,7
201908,Lassen,7206.0,0.0,0.0,0.0,0.0,0.0,1.97,0.22,67.3,42,113
201910,Contracosta,455.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.0,63.9,80,45
201910,Sandiego,194.0,0.0,0.0,3.0,1.0,2282000.0,0.95,0.0,65.4,66,79
201910,Alameda,47.0,0.0,0.0,0.0,0.0,0.0,-0.83,0.0,62.3,108,24
201907,Stanislaus,237.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,77.5,0,388
201907,Shasta,60.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.0,73.5,5,268
201907,Calaveras,27.0,0.0,0.0,0.0,0.0,0.0,3.45,0.01,74.9,0,309
201908,Sanbernardino,26.0,0.0,0.0,0.0,0.0,0.0,2.05,0.06,87.6,0,700
201907,Sandiego,275.0,0.0,0.0,0.0,0.0,0.0,2.34,0.15,76.2,0,347
201909,Eldorado,107.0,2.0,0.0,4.0,0.0,1959600.0,2.54,1.61,63.0,111,49
201907,Alameda,47.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,70.5,0,174
201908,Riverside,240.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,87.8,0,706
201910,Mendocino,713.0,0.0,0.0,0.0,0.0,0.0,-0.82,0.37,56.8,256,0
201909,Santacruz,10.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.11,68.4,15,117
201910,Sonoma,77758.0,4.0,0.0,374.0,60.0,266640000.0,-1.02,0.05,61.0,135,11
201909,Plumas,54612.0,0.0,0.0,0.0,0.0,0.0,2.66,2.35,56.7,256,6
201907,Modoc,14345.0,0.0,0.0,0.0,0.0,0.0,1.62,0.02,66.0,62,93
201909,Inyo,12271.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.03,72.3,7,227
201909,Tehama,14170.0,0.0,0.0,2.0,0.0,451000.0,2.5,0.92,68.4,32,133
201910,Losangeles,14201.0,8.0,1.0,41.0,115.0,63818150.0,0.58,0.0,64.2,89,65
201909,Modoc,5737.0,0.0,0.0,0.0,0.0,0.0,2.18,1.81,55.3,296,5
201910,Mariposa,5563.0,0.0,0.0,1.0,0.0,295000.0,-0.85,0.02,56.3,281,10
201909,Mono,4840.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.21,54.5,316,0
201910,Eldorado,3435.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.1,54.8,323,8
201911,Santabarbara,3126.0,0.0,0.0,0.0,0.0,0.0,-0.68,2.19,56.2,269,0
201906,Monterey,2589.0,0.0,0.0,0.0,0.0,0.0,2.24,0.03,67.6,22,100
201911,Tehama,2534.0,4.0,0.0,0.0,0.0,0.0,-1.27,1.4,54.8,310,0
201906,Yolo,2512.0,2.0,0.0,7.0,0.0,3244500.0,4.36,0.0,75.6,0,319
201905,Kern,2672.0,0.0,0.0,0.0,0.0,0.0,2.0,1.26,61.2,164,48
201906,Stanislaus,3022.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,74.8,0,296
201909,Riverside,3024.0,3.0,0.0,0.0,2.0,429450.0,1.85,0.46,79.9,0,448
201909,Siskiyou,2205.0,0.0,0.0,0.0,0.0,0.0,0.68,1.95,57.5,236,10
201906,Sanluisobispo,3011.0,0.0,0.0,0.0,0.0,0.0,1.82,0.01,68.8,16,131
201906,Sutter,1350.0,0.0,0.0,0.0,0.0,0.0,3.85,0.02,77.6,0,378
201907,Sanluisobispo,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2,0,226
201905,Sanluisobispo,835.0,0.0,0.0,0.0,0.0,0.0,1.66,1.47,58.3,217,9
